setName,cardNumber,cardName,t,price,price_lag1,log_price,log_return,roll_mean_3,roll_std_3,momentum_since_start,target_next_log_return
Paldean Fates,239,Penny,8,21.79,21.69,3.0814511489565284,0.004599824117745399,19.25,4.313096335580737,0.4488031914893617,-0.11206285074213929
Paldean Fates,239,Penny,9,19.48,21.79,2.969388298214389,-0.11206285074213929,20.986666666666668,1.3057692496506983,0.2952127659574469,-0.0056628207954845244
Paldean Fates,239,Penny,10,19.37,19.48,2.9637254774189046,-0.0056628207954845244,20.213333333333335,1.3665406445961723,0.2878989361702129,-0.1026681071915152
Paldean Fates,239,Penny,11,17.48,19.37,2.8610573702273894,-0.1026681071915152,18.776666666666667,1.1242923700413887,0.16223404255319157,-0.09978240788788151
Paldean Fates,239,Penny,12,15.82,17.48,2.761274962339508,-0.09978240788788151,17.55666666666667,1.7762413499671827,0.051861702127659656,
Paldean Fates,240,Wo-Chien ex,0,5.58,,1.7191887763932197,,5.58,,0.0,0.021277398447284934
Paldean Fates,240,Wo-Chien ex,1,5.7,5.58,1.7404661748405046,0.021277398447284934,5.640000000000001,0.08485281374238547,0.02150537634408604,-0.030278359306261216
Paldean Fates,240,Wo-Chien ex,2,5.53,5.7,1.7101878155342434,-0.030278359306261216,5.603333333333334,0.08736894948054097,-0.008960573476702477,-0.02935990701347002
Paldean Fates,240,Wo-Chien ex,3,5.37,5.53,1.6808279085207734,-0.02935990701347002,5.533333333333334,0.16502525059315407,-0.03763440860215053,-0.06342182643749616
Paldean Fates,240,Wo-Chien ex,4,5.04,5.37,1.6174060820832772,-0.06342182643749616,5.3133333333333335,0.24986663109213467,-0.09677419354838711,0.05594515609447592
Paldean Fates,240,Wo-Chien ex,5,5.33,5.04,1.673351238177753,0.05594515609447592,5.246666666666667,0.18009256878986626,-0.044802867383512544,0.005612736904957671
Paldean Fates,240,Wo-Chien ex,6,5.36,5.33,1.6789639750827108,0.005612736904957671,5.243333333333333,0.1767295485574857,-0.039426523297490995,0.16475523307605533
Paldean Fates,240,Wo-Chien ex,7,6.32,5.36,1.843719208158766,0.16475523307605533,5.670000000000001,0.5631163290120441,0.13261648745519716,0.11214127174971522
Paldean Fates,240,Wo-Chien ex,8,7.07,6.32,1.9558604799084813,0.11214127174971522,6.25,0.8571464285639898,0.2670250896057348,0.05369493430718819
Paldean Fates,240,Wo-Chien ex,9,7.46,7.07,2.0095554142156695,0.05369493430718819,6.95,0.5793962374748435,0.3369175627240143,0.02776120116349512
Paldean Fates,240,Wo-Chien ex,10,7.67,7.46,2.0373166153791646,0.02776120116349512,7.400000000000001,0.30446674695277703,0.37455197132616486,-0.06601723231903178
Paldean Fates,240,Wo-Chien ex,11,7.18,7.67,1.9712993830601329,-0.06601723231903178,7.436666666666667,0.24583192089991082,0.2867383512544802,-0.023961682013634134
Paldean Fates,240,Wo-Chien ex,12,7.01,7.18,1.9473377010464987,-0.023961682013634134,7.286666666666666,0.34268547289510237,0.2562724014336917,
Paldean Fates,241,Chi-Yu ex,0,5.57,,1.7173950539391927,,5.57,,0.0,0.17420975025857843
Paldean Fates,241,Chi-Yu ex,1,6.63,5.57,1.891604804197771,0.17420975025857843,6.1,0.7495331880577404,0.1903052064631956,0.11392105453189671
Paldean Fates,241,Chi-Yu ex,2,7.43,6.63,2.005525858729668,0.11392105453189671,6.543333333333333,0.9330237581826807,0.33393177737881496,-0.03562020411813882
Paldean Fates,241,Chi-Yu ex,3,7.17,7.43,1.969905654611529,-0.03562020411813882,7.076666666666667,0.40808495847474496,0.2872531418312387,-0.07528879994376614
Paldean Fates,241,Chi-Yu ex,4,6.65,7.17,1.8946168546677629,-0.07528879994376614,7.083333333333333,0.3971565602295071,0.1938958707360862,0.07807431706519252
Paldean Fates,241,Chi-Yu ex,5,7.19,6.65,1.9726911717329554,0.07807431706519252,7.003333333333334,0.30615900008546904,0.29084380610412924,0.11546231054890188
Paldean Fates,241,Chi-Yu ex,6,8.07,7.19,2.0881534822818573,0.11546231054890188,7.303333333333334,0.7167519329121717,0.4488330341113106,0.1256003970055728
Paldean Fates,241,Chi-Yu ex,7,9.15,8.07,2.21375387928743,0.1256003970055728,8.136666666666668,0.9816992071573318,0.6427289048473968,0.06146001691048353
Paldean Fates,241,Chi-Yu ex,8,9.73,9.15,2.2752138961979136,0.06146001691048353,8.983333333333334,0.8424567249024343,0.7468581687612208,0.1513571765771231
Paldean Fates,241,Chi-Yu ex,9,11.32,9.73,2.4265710727750367,0.1513571765771231,10.066666666666668,1.1234915813362116,1.0323159784560143,0.11345487623404305
Paldean Fates,241,Chi-Yu ex,10,12.68,11.32,2.5400259490090797,0.11345487623404305,11.243333333333334,1.4764935940712203,1.2764811490125672,-0.028801990903705832
Paldean Fates,241,Chi-Yu ex,11,12.32,12.68,2.511223958105374,-0.028801990903705832,12.106666666666667,0.7046512139586203,1.2118491921005385,-0.001624695727001857
Paldean Fates,241,Chi-Yu ex,12,12.3,12.32,2.509599262378372,-0.001624695727001857,12.433333333333332,0.21385353243133526,1.208258527827648,
Paldean Fates,242,Chien-Pao ex,0,6.53,,1.8764069432883397,,6.53,,0.0,0.10321426310928539
Paldean Fates,242,Chien-Pao ex,1,7.24,6.53,1.979621206397625,0.10321426310928539,6.885,0.502045814642449,0.10872894333843797,-0.07304606274098857
Paldean Fates,242,Chien-Pao ex,2,6.73,7.24,1.9065751436566365,-0.07304606274098857,6.833333333333333,0.36610563138708124,0.0306278713629403,-0.11148788433590684
Paldean Fates,242,Chien-Pao ex,3,6.02,6.73,1.7950872593207297,-0.11148788433590684,6.663333333333333,0.6127261487266017,-0.0781010719754978,-0.008340331916218968
Paldean Fates,242,Chien-Pao ex,4,5.97,6.02,1.7867469274045107,-0.008340331916218968,6.239999999999999,0.42508822613664593,-0.08575803981623284,-0.02544666566116427
Paldean Fates,242,Chien-Pao ex,5,5.82,5.97,1.7613002617433464,-0.02544666566116427,5.936666666666667,0.10408329997330672,-0.10872894333843797,0.14824224314109213
Paldean Fates,242,Chien-Pao ex,6,6.75,5.82,1.9095425048844386,0.14824224314109213,6.18,0.49929950931279743,0.03369065849923426,0.06731244802029623
Paldean Fates,242,Chien-Pao ex,7,7.22,6.75,1.9768549529047348,0.06731244802029623,6.596666666666667,0.7124839179471585,0.10566615620214387,0.1596755557592282
Paldean Fates,242,Chien-Pao ex,8,8.47,7.22,2.136530508663963,0.1596755557592282,7.48,0.8889881888979189,0.2970903522205207,0.11159839853402387
Paldean Fates,242,Chien-Pao ex,9,9.47,8.47,2.248128907197987,0.11159839853402387,8.386666666666668,1.1273124382057254,0.4502297090352221,0.22166410477996523
Paldean Fates,242,Chien-Pao ex,10,11.82,9.47,2.469793011977952,0.22166410477996523,9.920000000000002,1.719738352191985,0.8101071975497702,0.002534855603188113
Paldean Fates,242,Chien-Pao ex,11,11.85,11.82,2.47232786758114,0.002534855603188113,11.046666666666667,1.3655157755710248,0.8147013782542112,-0.03959209012204923
Paldean Fates,242,Chien-Pao ex,12,11.39,11.85,2.432735777459091,-0.03959209012204923,11.686666666666667,0.25735837529277733,0.7442572741194488,
Paldean Fates,243,Miraidon ex,0,10.54,,2.355177543113216,,10.54,,0.0,0.038161913149293625
Paldean Fates,243,Miraidon ex,1,10.95,10.54,2.3933394562625097,0.038161913149293625,10.745,0.28991378028648457,0.03889943074003797,-0.0212283006198537
Paldean Fates,243,Miraidon ex,2,10.72,10.95,2.372111155642656,-0.0212283006198537,10.736666666666666,0.2055075018906447,0.01707779886148022,-0.07052656298219384
Paldean Fates,243,Miraidon ex,3,9.99,10.72,2.301584592660462,-0.07052656298219384,10.553333333333333,0.5012318159627676,-0.05218216318785569,0.06772413237649166
Paldean Fates,243,Miraidon ex,4,10.69,9.99,2.3693087250369538,0.06772413237649166,10.466666666666667,0.41307787804884216,0.01423149905123343,-0.014131181923737746
Paldean Fates,243,Miraidon ex,5,10.54,10.69,2.355177543113216,-0.014131181923737746,10.406666666666666,0.3685557397916009,0.0,0.058054069967893085
Paldean Fates,243,Miraidon ex,6,11.17,10.54,2.413231613081109,0.058054069967893085,10.799999999999999,0.329089653438086,0.059772296015180346,0.0035746240029594922
Paldean Fates,243,Miraidon ex,7,11.21,11.17,2.4168062370840686,0.0035746240029594922,10.973333333333334,0.3758102358017045,0.06356736242884267,0.04789770538641225
Paldean Fates,243,Miraidon ex,8,11.76,11.21,2.464703942470481,0.04789770538641225,11.38,0.3296968304366873,0.11574952561669836,0.039188007228600164
Paldean Fates,243,Miraidon ex,9,12.23,11.76,2.503891949699081,0.039188007228600164,11.733333333333334,0.5105226080530914,0.16034155597722974,0.27802809996958455
Paldean Fates,243,Miraidon ex,10,16.15,12.23,2.7819200496686656,0.27802809996958455,13.38,2.4103734150541882,0.532258064516129,0.08824900090997989
Paldean Fates,243,Miraidon ex,11,17.64,16.15,2.8701690505786455,0.08824900090997989,15.340000000000002,2.7944766951971496,0.6736242884250476,-0.08701137698962969
Paldean Fates,243,Miraidon ex,12,16.17,17.64,2.783157673589016,-0.08701137698962969,16.653333333333332,0.8545369116271754,0.5341555977229604,
Paldean Fates,244,Ting-Lu ex,0,5.01,,1.6114359150967734,,5.01,,0.0,0.0841796935783794
Paldean Fates,244,Ting-Lu ex,1,5.45,5.01,1.6956156086751528,0.0841796935783794,5.23,0.31112698372208086,0.08782435129740528,-0.029797362804944827
Paldean Fates,244,Ting-Lu ex,2,5.29,5.45,1.665818245870208,-0.029797362804944827,5.25,0.22271057451320084,0.055888223552894266,-0.07454430406377877
Paldean Fates,244,Ting-Lu ex,3,4.91,5.29,1.5912739418064292,-0.07454430406377877,5.216666666666667,0.27736858750286275,-0.019960079840319292,0.016161967956998202
Paldean Fates,244,Ting-Lu ex,4,4.99,4.91,1.6074359097634274,0.016161967956998202,5.0633333333333335,0.20033305601755574,-0.003992015968063787,-0.024341972668928902
Paldean Fates,244,Ting-Lu ex,5,4.87,4.99,1.5830939370944985,-0.024341972668928902,4.923333333333333,0.061101009266076554,-0.027944111776447043,0.0020512827705572168
Paldean Fates,244,Ting-Lu ex,6,4.88,4.87,1.5851452198650557,0.0020512827705572168,4.913333333333333,0.06658328118479291,-0.02594810379241515,0.0749858068845628
Paldean Fates,244,Ting-Lu ex,7,5.26,4.88,1.6601310267496185,0.0749858068845628,5.003333333333333,0.22233608194202975,0.0499001996007984,-0.052695116986191115
Paldean Fates,244,Ting-Lu ex,8,4.99,5.26,1.6074359097634274,-0.052695116986191115,5.043333333333334,0.1955334583474985,-0.003992015968063787,0.16071369382549383
Paldean Fates,244,Ting-Lu ex,9,5.86,4.99,1.7681496035889213,0.16071369382549383,5.37,0.4453088815642453,0.1696606786427147,0.1143642289075979
Paldean Fates,244,Ting-Lu ex,10,6.57,5.86,1.8825138324965192,0.1143642289075979,5.8066666666666675,0.7913490590967626,0.31137724550898216,-0.006106889208179478
Paldean Fates,244,Ting-Lu ex,11,6.53,6.57,1.8764069432883397,-0.006106889208179478,6.32,0.39887341350357863,0.30339321357285437,0.027192007695250764
Paldean Fates,244,Ting-Lu ex,12,6.71,6.53,1.9035989509835904,0.027192007695250764,6.603333333333334,0.09451631252503136,0.33932135728542917,
Paldean Fates,245,Koraidon ex,0,8.49,,2.138889000323256,,8.49,,0.0,0.10394608826501583
Paldean Fates,245,Koraidon ex,1,9.42,8.49,2.2428350885882717,0.10394608826501583,8.955,0.657609306503489,0.10954063604240279,0.13578469068177146
Paldean Fates,245,Koraidon ex,2,10.79,9.42,2.378619779270043,0.13578469068177146,9.566666666666666,1.1569932295970153,0.2709069493521789,-0.06806651662682084
Paldean Fates,245,Koraidon ex,3,10.08,10.79,2.3105532626432224,-0.06806651662682084,10.096666666666666,0.6851520512509119,0.18727915194346287,-0.03328597763346641
Paldean Fates,245,Koraidon ex,4,9.75,10.08,2.277267285009756,-0.03328597763346641,10.206666666666665,0.5314445722117521,0.14840989399293283,0.10135249426028725
Paldean Fates,245,Koraidon ex,5,10.79,9.75,2.378619779270043,0.10135249426028725,10.206666666666665,0.5314445722117521,0.2709069493521789,0.0584962066816086
Paldean Fates,245,Koraidon ex,6,11.44,10.79,2.437115985951652,0.0584962066816086,10.66,0.8524670081592576,0.3474676089517078,-0.022095463627818113
Paldean Fates,245,Koraidon ex,7,11.19,11.44,2.4150205223238337,-0.022095463627818113,11.139999999999999,0.3278719262150899,0.3180212014134275,0.08641542941537717
Paldean Fates,245,Koraidon ex,8,12.2,11.19,2.501435951739211,0.08641542941537717,11.61,0.526022813193488,0.43698468786808,0.07878087785311427
Paldean Fates,245,Koraidon ex,9,13.2,12.2,2.580216829592325,0.07878087785311427,12.196666666666665,1.0050041459284245,0.5547703180212012,-0.018349138668196208
Paldean Fates,245,Koraidon ex,10,12.96,13.2,2.561867690924129,-0.018349138668196208,12.786666666666667,0.5220472520120379,0.5265017667844524,0.0007713074042237089
Paldean Fates,245,Koraidon ex,11,12.97,12.96,2.5626389983283526,0.0007713074042237089,13.043333333333331,0.1357694123627229,0.5276796230859836,0.03930967189131174
Paldean Fates,245,Koraidon ex,12,13.49,12.97,2.6019486702196644,0.03930967189131174,13.14,0.303150127824458,0.5889281507656066,
Paradox Rift,003,Froslass ex,0,0.67,,-0.40047756659712525,,0.67,,0.0,-0.04580953603129423
Paradox Rift,003,Froslass ex,1,0.64,0.67,-0.4462871026284195,-0.04580953603129423,0.655,0.021213203435596444,-0.044776119402985114,-0.06453852113757125
Paradox Rift,003,Froslass ex,2,0.6,0.64,-0.5108256237659907,-0.06453852113757125,0.6366666666666667,0.03511884584284251,-0.1044776119402986,0.19611487892629048
Paradox Rift,003,Froslass ex,3,0.73,0.6,-0.31471074483970024,0.19611487892629048,0.6566666666666667,0.0665832811847939,0.08955223880597006,-0.19611487892629048
Paradox Rift,003,Froslass ex,4,0.6,0.73,-0.5108256237659907,-0.19611487892629048,0.6433333333333333,0.07505553499465133,-0.1044776119402986,0.22314355131420982
Paradox Rift,003,Froslass ex,5,0.75,0.6,-0.2876820724517809,0.22314355131420982,0.6933333333333334,0.08144527815247073,0.1194029850746268,-0.11279549414534434
Paradox Rift,003,Froslass ex,6,0.67,0.75,-0.40047756659712525,-0.11279549414534434,0.6733333333333333,0.07505553499465131,0.0,0.05798725765034923
Paradox Rift,003,Froslass ex,7,0.71,0.67,-0.342490308946776,0.05798725765034923,0.71,0.03999999999999993,0.059701492537313314,-0.10379679368164346
Paradox Rift,003,Froslass ex,8,0.64,0.71,-0.4462871026284195,-0.10379679368164346,0.6733333333333333,0.03511884584284233,-0.044776119402985114,0.10379679368164346
Paradox Rift,003,Froslass ex,9,0.71,0.64,-0.342490308946776,0.10379679368164346,0.6866666666666666,0.04041451884327368,0.059701492537313314,0.32228760162925657
Paradox Rift,003,Froslass ex,10,0.98,0.71,-0.020202707317519466,0.32228760162925657,0.7766666666666667,0.17953644012660303,0.462686567164179,-0.21551962620355036
Paradox Rift,003,Froslass ex,11,0.79,0.98,-0.23572233352106983,-0.21551962620355036,0.8266666666666667,0.13868429375143135,0.1791044776119403,-0.02564243061333768
Paradox Rift,003,Froslass ex,12,0.77,0.79,-0.2613647641344075,-0.02564243061333768,0.8466666666666667,0.11590225767142455,0.14925373134328354,
Paradox Rift,027,Armarouge ex,0,0.67,,-0.40047756659712525,,0.67,,0.0,0.05798725765034923
Paradox Rift,027,Armarouge ex,1,0.71,0.67,-0.342490308946776,0.05798725765034923,0.69,0.028284271247461888,0.059701492537313314,-0.05798725765034923
Paradox Rift,027,Armarouge ex,2,0.67,0.71,-0.40047756659712525,-0.05798725765034923,0.6833333333333332,0.023094010767585004,0.0,0.09937247381320363
Paradox Rift,027,Armarouge ex,3,0.74,0.67,-0.3011050927839216,0.09937247381320363,0.7066666666666667,0.035118845842842465,0.10447761194029843,0.052643733485422006
Paradox Rift,027,Armarouge ex,4,0.78,0.74,-0.2484613592984996,0.052643733485422006,0.7300000000000001,0.05567764362830019,0.16417910447761191,-0.29626581614317254
Paradox Rift,027,Armarouge ex,5,0.58,0.78,-0.5447271754416722,-0.29626581614317254,0.7000000000000001,0.10583005244258369,-0.13432835820895533,0.24362208265775054
Paradox Rift,027,Armarouge ex,6,0.74,0.58,-0.3011050927839216,0.24362208265775054,0.7000000000000001,0.10583005244258369,0.10447761194029843,0.0397403286495141
Paradox Rift,027,Armarouge ex,7,0.77,0.74,-0.2613647641344075,0.0397403286495141,0.6966666666666667,0.10214368964029713,0.14925373134328354,-0.12429771667757711
Paradox Rift,027,Armarouge ex,8,0.68,0.77,-0.3856624808119846,-0.12429771667757711,0.73,0.04582575694955831,0.01492537313432837,0.09798040836020372
Paradox Rift,027,Armarouge ex,9,0.75,0.68,-0.2876820724517809,0.09798040836020372,0.7333333333333334,0.04725815626252599,0.1194029850746268,0.14842000511827325
Paradox Rift,027,Armarouge ex,10,0.87,0.75,-0.13926206733350766,0.14842000511827325,0.7666666666666667,0.09609023536933041,0.2985074626865671,0.0
Paradox Rift,027,Armarouge ex,11,0.87,0.87,-0.13926206733350766,0.0,0.8300000000000001,0.06928203230275495,0.2985074626865671,0.06669137449867228
Paradox Rift,027,Armarouge ex,12,0.93,0.87,-0.07257069283483537,0.06669137449867228,0.89,0.034641016151377574,0.3880597014925373,
Paradox Rift,038,Garchomp ex,0,0.78,,-0.2484613592984996,,0.78,,0.0,0.10919929196499195
Paradox Rift,038,Garchomp ex,1,0.87,0.78,-0.13926206733350766,0.10919929196499195,0.825,0.0636396103067893,0.11538461538461534,-0.05918887139033066
Paradox Rift,038,Garchomp ex,2,0.82,0.87,-0.19845093872383832,-0.05918887139033066,0.8233333333333333,0.045092497528228956,0.05128205128205118,-0.26358452087272033
Paradox Rift,038,Garchomp ex,3,0.63,0.82,-0.4620354595965587,-0.26358452087272033,0.7733333333333333,0.1266227994214838,-0.19230769230769232,0.10536051565782623
Paradox Rift,038,Garchomp ex,4,0.7,0.63,-0.35667494393873245,0.10536051565782623,0.7166666666666667,0.09609023536933031,-0.10256410256410266,0.0
Paradox Rift,038,Garchomp ex,5,0.7,0.7,-0.35667494393873245,0.0,0.6766666666666666,0.040414518843273274,-0.10256410256410266,0.014184634991956435
Paradox Rift,038,Garchomp ex,6,0.71,0.7,-0.342490308946776,0.014184634991956435,0.7033333333333333,0.005773502691896279,-0.08974358974358981,0.05480823649499511
Paradox Rift,038,Garchomp ex,7,0.75,0.71,-0.2876820724517809,0.05480823649499511,0.7199999999999999,0.026457513110646015,-0.03846153846153849,0.26747936513426146
Paradox Rift,038,Garchomp ex,8,0.98,0.75,-0.020202707317519466,0.26747936513426146,0.8133333333333334,0.14571661996262947,0.25641025641025633,-0.08515780834030681
Paradox Rift,038,Garchomp ex,9,0.9,0.98,-0.10536051565782628,-0.08515780834030681,0.8766666666666666,0.11676186592091364,0.15384615384615383,0.1349193178993707
Paradox Rift,038,Garchomp ex,10,1.03,0.9,0.02955880224154443,0.1349193178993707,0.9700000000000001,0.06557438524302102,0.3205128205128205,0.07480121308269842
Paradox Rift,038,Garchomp ex,11,1.11,1.03,0.10436001532424286,0.07480121308269842,1.0133333333333334,0.10598742063723172,0.42307692307692313,-0.19867069479548416
Paradox Rift,038,Garchomp ex,12,0.91,1.11,-0.09431067947124129,-0.19867069479548416,1.0166666666666666,0.10066445913694416,0.16666666666666666,
Paradox Rift,046,Tsareena ex,0,0.68,,-0.3856624808119846,,0.68,,0.0,0.09798040836020372
Paradox Rift,046,Tsareena ex,1,0.75,0.68,-0.2876820724517809,0.09798040836020372,0.7150000000000001,0.04949747468305825,0.10294117647058816,-0.3101549283038395
Paradox Rift,046,Tsareena ex,2,0.55,0.75,-0.5978370007556204,-0.3101549283038395,0.66,0.10148891565092218,-0.19117647058823528,0.28312625591592017
Paradox Rift,046,Tsareena ex,3,0.73,0.55,-0.31471074483970024,0.28312625591592017,0.6766666666666666,0.11015141094572202,0.07352941176470577,-0.2651077504132418
Paradox Rift,046,Tsareena ex,4,0.56,0.73,-0.579818495252942,-0.2651077504132418,0.6133333333333333,0.10115993936995671,-0.1764705882352941,0.11778303565638337
Paradox Rift,046,Tsareena ex,5,0.63,0.56,-0.4620354595965587,0.11778303565638337,0.64,0.08544003745317526,-0.07352941176470594,0.20067069546215116
Paradox Rift,046,Tsareena ex,6,0.77,0.63,-0.2613647641344075,0.20067069546215116,0.6533333333333333,0.10692676621563628,0.13235294117647053,-0.2166710368085923
Paradox Rift,046,Tsareena ex,7,0.62,0.77,-0.4780358009429998,-0.2166710368085923,0.6733333333333333,0.08386497083606091,-0.08823529411764713,0.04725288485054557
Paradox Rift,046,Tsareena ex,8,0.65,0.62,-0.4307829160924542,0.04725288485054557,0.68,0.07937253933193782,-0.04411764705882357,0.1950605825713844
Paradox Rift,046,Tsareena ex,9,0.79,0.65,-0.23572233352106983,0.1950605825713844,0.6866666666666666,0.09073771725877477,0.16176470588235292,0.0
Paradox Rift,046,Tsareena ex,10,0.79,0.79,-0.23572233352106983,0.0,0.7433333333333333,0.080829037686548,0.16176470588235292,-0.12095261041766261
Paradox Rift,046,Tsareena ex,11,0.7,0.79,-0.35667494393873245,-0.12095261041766261,0.7600000000000001,0.05196152422706637,0.029411764705882214,-0.01438873745209962
Paradox Rift,046,Tsareena ex,12,0.69,0.7,-0.37106368139083207,-0.01438873745209962,0.7266666666666666,0.05507570547286108,0.014705882352941025,
Paradox Rift,050,Golisopod ex,0,0.62,,-0.4780358009429998,,0.62,,0.0,0.09237332013101518
Paradox Rift,050,Golisopod ex,1,0.68,0.62,-0.3856624808119846,0.09237332013101518,0.65,0.04242640687119289,0.09677419354838718,0.028987536873252173
Paradox Rift,050,Golisopod ex,2,0.7,0.68,-0.35667494393873245,0.028987536873252173,0.6666666666666666,0.04163331998932266,0.12903225806451607,0.028170876966696345
Paradox Rift,050,Golisopod ex,3,0.72,0.7,-0.3285040669720361,0.028170876966696345,0.6999999999999998,0.02000000000000008,0.16129032258064513,-0.21622310846963605
Paradox Rift,050,Golisopod ex,4,0.58,0.72,-0.5447271754416722,-0.21622310846963605,0.6666666666666666,0.07571877794400368,-0.06451612903225812,-0.017391742711869163
Paradox Rift,050,Golisopod ex,5,0.57,0.58,-0.5621189181535413,-0.017391742711869163,0.6233333333333333,0.08386497083606086,-0.08064516129032265,0.08408311721054151
Paradox Rift,050,Golisopod ex,6,0.62,0.57,-0.4780358009429998,0.08408311721054151,0.59,0.026457513110645994,0.0,-0.049596941139372186
Paradox Rift,050,Golisopod ex,7,0.59,0.62,-0.527632742082372,-0.049596941139372186,0.5933333333333333,0.025166114784235923,-0.04838709677419359,0.12715517548524674
Paradox Rift,050,Golisopod ex,8,0.67,0.59,-0.40047756659712525,0.12715517548524674,0.6266666666666666,0.04041451884327388,0.08064516129032265,0.1647552330760554
Paradox Rift,050,Golisopod ex,9,0.79,0.67,-0.23572233352106983,0.1647552330760554,0.6833333333333332,0.1006644591369433,0.27419354838709686,-0.1499401472909148
Paradox Rift,050,Golisopod ex,10,0.68,0.79,-0.3856624808119846,-0.1499401472909148,0.7133333333333334,0.06658328118479376,0.09677419354838718,0.0
Paradox Rift,050,Golisopod ex,11,0.68,0.68,-0.3856624808119846,0.0,0.7166666666666668,0.06350852961085864,0.09677419354838718,-0.060624621816434854
Paradox Rift,050,Golisopod ex,12,0.64,0.68,-0.4462871026284195,-0.060624621816434854,0.6666666666666666,0.023094010767585067,0.03225806451612906,
Paradox Rift,058,Mewtwo ex,0,1.56,,0.44468582126144574,,1.56,,0.0,0.15963014559188382
Paradox Rift,058,Mewtwo ex,1,1.83,1.56,0.6043159668533296,0.15963014559188382,1.695,0.19091883092036785,0.17307692307692307,0.016260520871780426
Paradox Rift,058,Mewtwo ex,2,1.86,1.83,0.62057648772511,0.016260520871780426,1.75,0.1652271164185831,0.19230769230769232,-0.08408311721054151
Paradox Rift,058,Mewtwo ex,3,1.71,1.86,0.5364933705145685,-0.08408311721054151,1.8,0.07937253933193793,0.09615384615384609,-0.09180754925312273
Paradox Rift,058,Mewtwo ex,4,1.56,1.71,0.44468582126144574,-0.09180754925312273,1.71,0.1500000000000002,0.0,0.16507975035944855
Paradox Rift,058,Mewtwo ex,5,1.84,1.56,0.6097655716208943,0.16507975035944855,1.7033333333333331,0.1401189970465582,0.1794871794871795,0.0631789016215315
Paradox Rift,058,Mewtwo ex,6,1.96,1.84,0.6729444732424258,0.0631789016215315,1.7866666666666664,0.20526405757787533,0.25641025641025633,0.08317750647890787
Paradox Rift,058,Mewtwo ex,7,2.13,1.96,0.7561219797213337,0.08317750647890787,1.9766666666666666,0.14571661996262886,0.36538461538461525,0.06365785177197769
Paradox Rift,058,Mewtwo ex,8,2.27,2.13,0.8197798314933114,0.06365785177197769,2.12,0.15524174696259985,0.45512820512820507,0.22402422067980332
Paradox Rift,058,Mewtwo ex,9,2.84,2.27,1.0438040521731147,0.22402422067980332,2.4133333333333336,0.37607623340664986,0.8205128205128204,-0.11954515064978277
Paradox Rift,058,Mewtwo ex,10,2.52,2.84,0.9242589015233319,-0.11954515064978277,2.543333333333333,0.2857154761879952,0.6153846153846153,0.05030073847479888
Paradox Rift,058,Mewtwo ex,11,2.65,2.52,0.9745596399981308,0.05030073847479888,2.67,0.16093476939430873,0.6987179487179486,-0.15919482671393637
Paradox Rift,058,Mewtwo ex,12,2.26,2.65,0.8153648132841944,-0.15919482671393637,2.4766666666666666,0.19857828011475226,0.4487179487179485,
Paradox Rift,068,Tapu Koko ex,0,0.65,,-0.4307829160924542,,0.65,,0.0,0.045120435280469606
Paradox Rift,068,Tapu Koko ex,1,0.68,0.65,-0.3856624808119846,0.045120435280469606,0.665,0.021213203435596444,0.04615384615384619,-0.19415601444095743
Paradox Rift,068,Tapu Koko ex,2,0.56,0.68,-0.579818495252942,-0.19415601444095743,0.63,0.06244997998398396,-0.1384615384615384,0.1793409286558168
Paradox Rift,068,Tapu Koko ex,3,0.67,0.56,-0.40047756659712525,0.1793409286558168,0.6366666666666667,0.06658328118479391,0.030769230769230795,-0.1793409286558168
Paradox Rift,068,Tapu Koko ex,4,0.56,0.67,-0.579818495252942,-0.1793409286558168,0.5966666666666667,0.06350852961085879,-0.1384615384615384,0.10178269430994225
Paradox Rift,068,Tapu Koko ex,5,0.62,0.56,-0.4780358009429998,0.10178269430994225,0.6166666666666667,0.05507570547286098,-0.04615384615384619,-0.03278982282299092
Paradox Rift,068,Tapu Koko ex,6,0.6,0.62,-0.5108256237659907,-0.03278982282299092,0.5933333333333334,0.030550504633038867,-0.07692307692307698,-0.016807118316381264
Paradox Rift,068,Tapu Koko ex,7,0.59,0.6,-0.527632742082372,-0.016807118316381264,0.6033333333333334,0.015275252316519373,-0.09230769230769238,0.09684982598991776
Paradox Rift,068,Tapu Koko ex,8,0.65,0.59,-0.4307829160924542,0.09684982598991776,0.6133333333333333,0.032145502536643125,0.0,0.10227884912041812
Paradox Rift,068,Tapu Koko ex,9,0.72,0.65,-0.3285040669720361,0.10227884912041812,0.6533333333333333,0.065064070986477,0.10769230769230762,0.013793322132335861
Paradox Rift,068,Tapu Koko ex,10,0.73,0.72,-0.31471074483970024,0.013793322132335861,0.7000000000000001,0.04358898943540635,0.12307692307692301,-0.3586338084240654
Paradox Rift,068,Tapu Koko ex,11,0.51,0.73,-0.6733445532637656,-0.3586338084240654,0.6533333333333333,0.12423096769056141,-0.2153846153846154,0.19530875232076583
Paradox Rift,068,Tapu Koko ex,12,0.62,0.51,-0.4780358009429998,0.19530875232076583,0.62,0.10999999999999996,-0.04615384615384619,
Paradox Rift,070,Iron Hands ex,0,1.54,,0.43178241642553783,,1.54,,0.0,-0.03300629646817005
Paradox Rift,070,Iron Hands ex,1,1.49,1.54,0.3987761199573678,-0.03300629646817005,1.5150000000000001,0.03535533905932749,-0.03246753246753249,-0.5266094914672527
